,0,1
1049,26.927233,8.310783
1050,12.185464,41.035625
1051,11.771017,40.814598
1052,15.688376,40.701405
1053,-19.633009,-4.454637
1054,-19.411081,-3.397521
1055,-19.481,-1.4433855
1056,16.046713,-42.7945
1057,-19.387691,-4.0573688
1058,-13.285235,3.267309
1059,-21.523872,-1.9139838
1060,-14.818635,0.50486356
1061,-12.090006,-0.59027123
1062,-14.198813,-0.41664788
1063,15.9052105,-42.72161
1064,17.423107,-42.353928
1065,15.409365,-42.790936
1066,16.938,-43.85028
1067,-13.4305935,1.3713616
1068,14.553244,-22.583961
1069,13.964034,-19.985722
1070,18.390116,-30.217285
1071,17.125538,-27.412762
1072,14.821383,-26.87839
1073,16.748926,-17.855085
1074,14.383208,-24.448689
1075,17.181099,-13.256281
1076,19.763777,-14.360037
1077,15.801381,-17.79431
1078,20.654692,-19.988768
1079,21.274824,-18.552711
1080,20.362095,-25.561455
1081,16.705269,-15.087412
1082,23.901855,-24.090794
1083,23.61991,-28.885744
1084,22.95585,-28.057903
1085,19.97019,-25.671696
1086,21.309748,-17.084047
1087,21.688707,-26.638777
1088,20.58449,-26.88388
1089,-4.003221,-31.65564
1090,-4.0116587,-32.272648
1091,-55.59268,7.3024178
1092,-53.708015,8.421494
1093,-55.83361,8.222643
1094,-54.862732,7.357403
1095,-7.0489297,-30.957434
1096,-52.733288,6.4309716
1097,-7.033432,-31.351015
1098,-54.40326,6.044193
1099,-8.17093,-23.012419
1100,-52.54239,7.2583246
1101,-6.2514806,-23.619654
1102,-9.118332,-23.768507
1103,-49.40793,6.0773187
1104,-6.208587,-23.66132
1105,-49.505554,6.063429
1106,-51.385155,3.0923834
1107,-50.616505,10.28638
1108,-51.38487,3.2673812
1109,5.2667975,9.391288
1110,4.4732876,11.130409
1111,2.2498176,12.671858
1112,-11.363593,39.775154
1113,5.438,5.5484204
1114,3.962619,4.651966
1115,-12.683832,41.22786
1116,2.7097223,4.023721
1117,1.5838673,3.4564366
1118,-12.774161,41.44139
1119,-15.122808,42.09653
1120,-15.056795,41.731594
1121,-13.882128,23.667126
1122,-13.475,23.798456
1123,-35.854332,-31.23753
1124,-30.73504,-29.612152
1125,-12.914953,43.851097
1126,-15.028241,42.602173
1127,-12.656036,19.170778
1128,-13.54897,20.329796
1129,-14.631729,20.69371
1130,-33.823658,-31.974813
1131,-14.42861,20.654243
1132,-31.559557,-29.551891
1133,-33.447403,-31.724468
1134,-11.761877,26.111551
1135,33.309196,-17.826273
1136,33.77238,-18.784658
1137,-27.568563,-27.589851
1138,-28.340633,-26.297333
1139,-2.26935,21.579073
1140,-28.010033,-27.40035
1141,-3.435212,29.633041
1142,16.325949,4.79847
1143,-1.1043289,21.688536
1144,-0.8652411,29.67251
1145,-4.3662663,29.907507
1146,34.322815,-20.735937
1147,0.025685484,21.378454
1148,-0.7581235,22.67677
1149,-4.8350205,22.847542
1150,-35.234886,-27.031723
1151,33.300762,-22.591158
1152,-5.3298154,22.494839
1153,33.01529,-22.789675
1154,-5.3137074,22.355455
1155,19.110826,8.169522
1156,18.460815,3.9707148
1157,34.05481,32.158325
1158,27.677746,-22.129374
1159,33.369507,28.986979
1160,34.036762,29.372227
1161,33.512817,31.651474
1162,22.27018,4.7940106
1163,35.93132,31.259005
1164,35.291172,29.746199
1165,27.929752,9.834751
1166,23.076778,9.1526165
1167,25.193254,7.057483
1168,12.3832,41.80542
1169,14.806782,41.375095
1170,26.911913,8.238866
1171,11.863403,41.754005
1172,26.817087,7.849087
1173,-20.630964,-4.544696
1174,15.951546,40.20675
1175,-20.84523,-4.8357625
1176,-20.066813,-5.093943
1177,-21.686031,-2.1865041
1178,-22.002008,-3.4914436
1179,-12.548034,0.43470946
1180,-22.120947,-2.2553446
1181,18.177187,-43.68192
1182,18.129438,-41.092926
1183,-13.2880945,3.253461
1184,-12.526516,-0.30432278
1185,-12.073324,1.1912924
1186,-11.636797,0.4182147
1187,-13.118545,-1.3719313
1188,17.336073,-42.48692
1189,17.128227,-27.475706
1190,16.972351,-27.037832
1191,18.327517,-30.305727
1192,17.226583,-30.831326
1193,14.4500265,-24.658424
1194,14.13517,-25.295048
1195,18.517847,-14.601422
1196,15.417607,-16.930834
1197,16.922043,-15.179612
1198,16.872063,-15.10179
1199,23.846605,-29.207432
1200,22.575703,-17.230173
1201,19.806517,-25.673342
1202,22.086254,-18.914253
1203,22.501852,-24.234467
1204,15.997527,-15.358112
1205,21.902498,-18.933346
1206,21.900137,-26.911966
1207,22.753843,-25.861042
1208,21.359814,-25.00449
1209,21.339869,-25.09609
1210,-1.6664839,-27.393108
1211,-3.467941,-29.79975
1212,-6.973709,-32.31527
1213,-55.534542,8.477563
1214,-54.293232,8.2197275
1215,-55.439743,7.2618566
1216,-8.220908,-24.435823
1217,-7.0429997,-31.146086
1218,-1.8500446,-27.18726
1219,-1.4864104,-27.88252
1220,-7.063922,-25.75101
1221,-53.87344,6.048012
1222,-6.131908,-22.318014
1223,-8.358162,-24.333979
1224,-47.294098,8.151759
1225,-51.39617,2.9809375
1226,-49.919395,11.443465
1227,-50.799526,9.960737
1228,-50.628185,10.207063
1229,-47.026836,7.461152
1230,5.111077,10.146762
1231,4.5736423,11.032926
1232,-11.2511635,39.675495
1233,-11.200264,40.492596
1234,7.983785,9.4099455
1235,5.880452,5.933253
1236,4.3826404,4.8982396
1237,6.7289925,6.8964734
1238,-13.769677,41.540535
1239,12.8524885,8.895564
1240,13.61844,9.582458
1241,-14.374457,41.30448
1242,-14.407493,41.609035
1243,-15.159066,22.013243
1244,-11.78558,26.075958
1245,-13.969003,23.516174
1246,-14.436001,42.830055
1247,-31.401459,-31.497263
1248,-12.83192,19.34853
1249,-13.59251,20.52726
1250,-14.87394,20.683037
1251,-12.752013,19.271643
1252,-31.609404,-28.822186
1253,-33.293125,-29.150236
1254,33.620255,-18.25972
1255,-32.95201,-29.472315
1256,-3.1011543,28.091042
1257,33.897346,-19.428473
1258,-1.2862997,32.788788
1259,-1.1493322,32.653587
1260,0.18805797,21.563211
1261,-1.7675784,32.102455
1262,-2.291063,21.744316
1263,-0.7580618,22.274307
1264,-4.0126767,28.685032
1265,-4.657409,22.184872
1266,0.27309152,21.602407
1267,-36.707607,-28.340584
1268,16.882307,4.2933035
1269,-37.01426,-28.291803
1270,34.36592,-21.20695
1271,16.403238,4.3824534
1272,-36.22798,-28.11545
1273,-35.567257,-26.636063
1274,16.29629,5.5167217
1275,-4.8881645,22.827665
1276,35.07703,28.618793
1277,19.588463,4.046491
1278,19.053905,3.2392561
1279,20.187271,3.9125972
1280,20.206018,4.0283575
1281,26.944918,-21.7657
1282,21.769236,4.7531223
1283,18.99628,8.134733
1284,23.711117,9.5019
1285,26.189737,9.712077
1286,23.072134,8.522503
1287,27.181665,8.388371
1288,25.504044,9.864384
1289,24.242182,10.035223
1290,22.844213,8.521353
1291,27.30656,8.600175
1292,15.494596,40.83403
1293,12.742998,41.91898
1294,-22.154148,-3.2485843
1295,10.979846,40.721687
1296,-19.39553,-3.481371
1297,-20.530361,-2.0504794
1298,-19.657763,-4.1591396
1299,-21.220287,-1.7098559
